filename,heading_structure_p,heading_structure_r,heading_structure_f1,level_p,level_r,level_f1,list_p,list_r,list_f1,text_edit,text_edit_sim,paragraph_pairs,contents_sim
eval_split/fail/processed_00_documents_eval/0d16/b4ef03a883ba0bed6ca9021684335baabb2a-3/b4ef03a883ba0bed6ca9021684335baabb2a-3.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7711,0.2289,13.0,0.9428
eval_split/fail/processed_00_documents_eval/0d2c/c8ea43964a0ed3a1b88740c6181a6eb7170a-1/c8ea43964a0ed3a1b88740c6181a6eb7170a-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0173,0.9827,13.0,0.8622
eval_split/fail/processed_00_documents_eval/0f87/a4d5fccd22674061b88cd74414200e5f51c0-158/a4d5fccd22674061b88cd74414200e5f51c0-158.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0
eval_split/fail/processed_00_documents_eval/10d5/a0a644b0ad85d065e1b6cc8019ac5b79be79-1/a0a644b0ad85d065e1b6cc8019ac5b79be79-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5433,0.4567,9.0,0.5902
eval_split/fail/processed_00_documents_eval/14d0/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-3/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-3.md,1.0,0.9231,0.96,0.0,0.0,0.0,1.0,1.0,1.0,0.0256,0.9744,16.0,0.9874
eval_split/fail/processed_00_documents_eval/15ef/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-3/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-3.md,1.0,0.4444,0.6154,1.0,0.4444,0.6154,1.0,1.0,1.0,0.0529,0.9471,10.0,0.8324
eval_split/fail/processed_00_documents_eval/1606/499074357e6b08801005f35c3198059cd6f5-1/499074357e6b08801005f35c3198059cd6f5-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5112,0.4888,5.0,0.0205
eval_split/fail/processed_00_documents_eval/1727/a93d26ca754b14d70b3c6e6620668ae87add-2/a93d26ca754b14d70b3c6e6620668ae87add-2.md,0.8333,1.0,0.9091,0.8333,1.0,0.9091,1.0,1.0,1.0,0.0121,0.9879,9.0,0.9931
eval_split/fail/processed_00_documents_eval/1727/a93d26ca754b14d70b3c6e6620668ae87add-4/a93d26ca754b14d70b3c6e6620668ae87add-4.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
eval_split/fail/processed_00_documents_eval/1727/a93d26ca754b14d70b3c6e6620668ae87add-6/a93d26ca754b14d70b3c6e6620668ae87add-6.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6085,0.3915,5.0,0.0798
eval_split/fail/processed_00_documents_eval/1a0a/087e96361849f3228a35ac1a9cd064c7c345-1/087e96361849f3228a35ac1a9cd064c7c345-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8464,0.1536,3.0,0.0205
eval_split/fail/processed_00_documents_eval/1af2/661ef31d843054c2148cd5294e11e16e7478-11/661ef31d843054c2148cd5294e11e16e7478-11.md,1.0,0.6667,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8865,0.1135,19.0,0.2887
eval_split/fail/processed_00_documents_eval/1b8e/a2c7b6086e97e5c80e178b618cad970c5ef7-1/a2c7b6086e97e5c80e178b618cad970c5ef7-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.5257,0.4743,23.0,0.3153
eval_split/fail/processed_00_documents_eval/1b8e/a2c7b6086e97e5c80e178b618cad970c5ef7-2/a2c7b6086e97e5c80e178b618cad970c5ef7-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0466,0.9534,25.0,0.9477
eval_split/fail/processed_00_documents_eval/207e/5c9f96d0b2bc893b7a8eeffe82d35eec45bf-1/5c9f96d0b2bc893b7a8eeffe82d35eec45bf-1.md,1.0,0.7143,0.8333,0.6,0.4286,0.5,0.4,0.4,0.4,0.4688,0.5312,19.0,0.9099
eval_split/fail/processed_00_documents_eval/207e/5c9f96d0b2bc893b7a8eeffe82d35eec45bf-2/5c9f96d0b2bc893b7a8eeffe82d35eec45bf-2.md,1.0,0.8,0.8889,0.25,0.2,0.2222,1.0,1.0,1.0,0.0253,0.9747,11.0,0.9943
eval_split/fail/processed_00_documents_eval/207e/5c9f96d0b2bc893b7a8eeffe82d35eec45bf-3/5c9f96d0b2bc893b7a8eeffe82d35eec45bf-3.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6628,0.3372,21.0,0.9508
eval_split/fail/processed_00_documents_eval/2144/76af4c58afaf6b514e493b5ebc37de7ae740-1/76af4c58afaf6b514e493b5ebc37de7ae740-1.md,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9845,0.0155,69.0,0.0
eval_split/fail/processed_00_documents_eval/2144/76af4c58afaf6b514e493b5ebc37de7ae740-2/76af4c58afaf6b514e493b5ebc37de7ae740-2.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9461,0.0539,64.0,0.0766
eval_split/fail/processed_00_documents_eval/2277/002c7d3e4f836eb572be027dd64a69601222-2/002c7d3e4f836eb572be027dd64a69601222-2.md,0.2619,0.7857,0.3929,0.0476,0.1429,0.0714,1.0,1.0,1.0,0.671,0.329,25.0,0.0734
eval_split/fail/processed_00_documents_eval/2307/999a8e4c977d8537073c93f758949ad9aebd-1/999a8e4c977d8537073c93f758949ad9aebd-1.md,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.8699,0.1301,18.0,0.1195
eval_split/fail/processed_00_documents_eval/237a/ffd7475df298e4cb3b0e6d8433024d18804b-1/ffd7475df298e4cb3b0e6d8433024d18804b-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6339,0.3661,7.0,0.2467
eval_split/fail/processed_00_documents_eval/244d/fa2d6b2d14c67ee657861d46ddc23f70159a-3/fa2d6b2d14c67ee657861d46ddc23f70159a-3.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8824,0.1176,10.0,0.1458
eval_split/fail/processed_00_documents_eval/2b61/25b2540c112810da2be4b4a7b4866ba38e7b-100/25b2540c112810da2be4b4a7b4866ba38e7b-100.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0157,0.9843,4.0,0.9384
eval_split/fail/processed_00_documents_eval/2c7c/85ae8de0456f29639a02f2c64012420f5f7e-3/85ae8de0456f29639a02f2c64012420f5f7e-3.md,0.875,0.875,0.875,0.875,0.875,0.875,0.2143,0.2143,0.2143,0.3916,0.6084,11.0,0.236
eval_split/fail/processed_00_documents_eval/2c7c/85ae8de0456f29639a02f2c64012420f5f7e-7/85ae8de0456f29639a02f2c64012420f5f7e-7.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492,0.9508,4.0,0.8412
eval_split/fail/processed_00_documents_eval/2c7c/85ae8de0456f29639a02f2c64012420f5f7e-8/85ae8de0456f29639a02f2c64012420f5f7e-8.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025,0.975,1.0,0.9847
eval_split/fail/processed_00_documents_eval/2c7e/b9a3bab6f4c9897dd051993321a75d83bcc9-1/b9a3bab6f4c9897dd051993321a75d83bcc9-1.md,1.0,0.7143,0.8333,1.0,0.7143,0.8333,0.3333,0.3333,0.3333,0.0525,0.9475,5.0,0.7922
eval_split/fail/processed_00_documents_eval/2d93/72e7afcb113e49363d6fd8fe2aa43d3e7364-16/72e7afcb113e49363d6fd8fe2aa43d3e7364-16.md,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.4385,0.5615,6.0,0.1964
eval_split/fail/processed_00_documents_eval/2d93/72e7afcb113e49363d6fd8fe2aa43d3e7364-17/72e7afcb113e49363d6fd8fe2aa43d3e7364-17.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9594,0.0406,9.0,0.9463
eval_split/fail/processed_00_documents_eval/2e36/529c0e36ceb9881d6f2fbf9e86f8f3d99553-10/529c0e36ceb9881d6f2fbf9e86f8f3d99553-10.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1117,0.8883,3.0,0.8821
eval_split/fail/processed_00_documents_eval/2ee0/d04bc71abd5f92c6e3bf1d72ba3f04b9dddb-3/d04bc71abd5f92c6e3bf1d72ba3f04b9dddb-3.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9549,0.0451,13.0,0.0244
eval_split/fail/processed_00_documents_eval/2ee0/d04bc71abd5f92c6e3bf1d72ba3f04b9dddb-5/d04bc71abd5f92c6e3bf1d72ba3f04b9dddb-5.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7088,0.2912,27.0,0.2536
eval_split/fail/processed_00_documents_eval/2ee0/d04bc71abd5f92c6e3bf1d72ba3f04b9dddb-6/d04bc71abd5f92c6e3bf1d72ba3f04b9dddb-6.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8682,0.1318,21.0,0.0835
eval_split/fail/processed_00_documents_eval/2eef/968c28dac8b9edefa69276be2c0268f5c1bf-1/968c28dac8b9edefa69276be2c0268f5c1bf-1.md,0.8462,0.8462,0.8462,0.6154,0.6154,0.6154,0.2857,0.2857,0.2857,0.5416,0.4584,15.0,0.0863
eval_split/fail/processed_00_documents_eval/301a/4279eb95686d90eff41110b9720cb53304d0-25/4279eb95686d90eff41110b9720cb53304d0-25.md,0.8333,0.7143,0.7692,0.0,0.0,0.0,1.0,1.0,1.0,0.0107,0.9893,15.0,0.9603
eval_split/fail/processed_00_documents_eval/30c3/fc1826e230047b36cad79a7bd63296dd3591-1/fc1826e230047b36cad79a7bd63296dd3591-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.8744,0.1256,22.0,0.7134
eval_split/fail/processed_00_documents_eval/30d2/90881f610f14dd10f73a036c5c30762c5814-1/90881f610f14dd10f73a036c5c30762c5814-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5033,0.4967,12.0,0.8881
eval_split/fail/processed_00_documents_eval/3465/69cfda07ee3b22dcd97df06f44b767b9127e-1/69cfda07ee3b22dcd97df06f44b767b9127e-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3377,0.6623,3.0,0.31
eval_split/fail/processed_00_documents_eval/3465/69cfda07ee3b22dcd97df06f44b767b9127e-2/69cfda07ee3b22dcd97df06f44b767b9127e-2.md,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1702,0.8298,1.0,0.3065
eval_split/fail/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-1/dfefa5cae8d7389f264f30628a11a5993e29-1.md,0.6667,1.0,0.8,0.6667,1.0,0.8,1.0,1.0,1.0,0.5879,0.4121,4.0,0.2369
eval_split/fail/processed_00_documents_eval/34e6/de6b9c2242fe22a4a80438a3b92caa9f0ed3-1/de6b9c2242fe22a4a80438a3b92caa9f0ed3-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0773,0.9227,9.0,0.5523
eval_split/fail/processed_00_documents_eval/3563/9b84c9f46cf886987dba1cee51078b7098df-2/9b84c9f46cf886987dba1cee51078b7098df-2.md,0.7143,0.7143,0.7143,0.5714,0.5714,0.5714,1.0,1.0,1.0,0.8796,0.1204,13.0,0.8562
eval_split/fail/processed_00_documents_eval/35c4/635ad9c58f846d822f6a9ffbfef242f4344c-1/635ad9c58f846d822f6a9ffbfef242f4344c-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0959,0.9041,3.0,0.934
eval_split/fail/processed_00_documents_eval/3793/1e2826f5d572ae2249080383652aac2060f4-4/1e2826f5d572ae2249080383652aac2060f4-4.md,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4683,0.5317,3.0,0.9093
eval_split/fail/processed_00_documents_eval/38a0/5f1430018686fe1b9005fe5ffdefb0caa5bf-5/5f1430018686fe1b9005fe5ffdefb0caa5bf-5.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0451,0.9549,4.0,0.9047
eval_split/fail/processed_00_documents_eval/3a3a/23d996db52315a6336a33c6ba65654c442c0-1/23d996db52315a6336a33c6ba65654c442c0-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657,0.3343,23.0,0.432
eval_split/fail/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-12/63029df5d1216ad16c77c7c3543489656828-12.md,0.6667,1.0,0.8,0.6667,1.0,0.8,0.0,0.0,0.0,0.9511,0.0489,22.0,0.3467
eval_split/fail/processed_00_documents_eval/3bbd/6227ebe0bae31f5b7d7d44801064c13e7b1f-1/6227ebe0bae31f5b7d7d44801064c13e7b1f-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1206,0.8794,8.0,0.8009
eval_split/fail/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-60/cfb3c555afe824df9292b45b1dca2beee901-60.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0984,0.9016,9.0,0.9241
eval_split/fail/processed_00_documents_eval/3f6b/3e6102395160432aa23e09871d01a422d8b7-1/3e6102395160432aa23e09871d01a422d8b7-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7575,0.2425,8.0,0.2056
eval_split/fail/processed_00_documents_eval/3ff4/1131857095bd2034fa309e0ce8dcf8d7a87c-2/1131857095bd2034fa309e0ce8dcf8d7a87c-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8833,0.1167,15.0,0.7966
eval_split/fail/processed_00_documents_eval/41d0/904b50eb3f4b12c6c6f03006002379292390-122/904b50eb3f4b12c6c6f03006002379292390-122.md,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5283,0.4717,5.0,0.1571
eval_split/fail/processed_00_documents_eval/41d0/904b50eb3f4b12c6c6f03006002379292390-157/904b50eb3f4b12c6c6f03006002379292390-157.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1684,0.8316,5.0,0.9102
eval_split/fail/processed_00_documents_eval/43ba/b1d886a2b8e5371b39e1e18d9a044ed52bbd-7/b1d886a2b8e5371b39e1e18d9a044ed52bbd-7.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.475,0.525,4.0,0.462
eval_split/fail/processed_00_documents_eval/44ae/79fa32bef66c0ec1cc772584e6a2cdc3382c-2/79fa32bef66c0ec1cc772584e6a2cdc3382c-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2564,0.7436,7.0,0.954
eval_split/fail/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-15/8277cbee9471d1bbd7894ea026f03a6f93f1-15.md,0.2,0.2222,0.2105,0.1,0.1111,0.1053,1.0,1.0,1.0,0.0805,0.9195,9.0,0.9291
eval_split/fail/processed_00_documents_eval/44ec/acd5f1350eb58f9071a064a53baa41367bc3-8/acd5f1350eb58f9071a064a53baa41367bc3-8.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5957,0.4043,2.0,0.0564
eval_split/fail/processed_00_documents_eval/4552/682c8a2446b48cf2c49f03cce7f820a9c3ef-2/682c8a2446b48cf2c49f03cce7f820a9c3ef-2.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8021,0.1979,4.0,0.0013
eval_split/fail/processed_00_documents_eval/4634/4f8d74b00a2ec1599b21f9de5c1e87ac60d7-1/4f8d74b00a2ec1599b21f9de5c1e87ac60d7-1.md,1.0,1.0,1.0,0.6667,0.6667,0.6667,1.0,1.0,1.0,0.419,0.581,8.0,0.5722
eval_split/fail/processed_00_documents_eval/464d/9baf6dba5ca45cad9edb5e88619c7d34e513-2/9baf6dba5ca45cad9edb5e88619c7d34e513-2.md,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7927,0.2073,4.0,0.0442
eval_split/fail/processed_00_documents_eval/464d/9baf6dba5ca45cad9edb5e88619c7d34e513-3/9baf6dba5ca45cad9edb5e88619c7d34e513-3.md,0.3333,1.0,0.5,0.3333,1.0,0.5,0.3333,0.3333,0.3333,0.7246,0.2754,16.0,0.8258
eval_split/fail/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-3/1d428b7f065e87aac0064c41a5067359c8c4-3.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1664,0.8336,8.0,0.923
eval_split/fail/processed_00_documents_eval/481a/4f3b6d61ecf5670250c49ca8137aa1748ae0-18/4f3b6d61ecf5670250c49ca8137aa1748ae0-18.md,1.0,0.5,0.6667,0.25,0.125,0.1667,1.0,1.0,1.0,0.6985,0.3015,22.0,0.7869
eval_split/fail/processed_00_documents_eval/4a75/2e427f49c2efcbaea1fec85c1fb972b75884-47/2e427f49c2efcbaea1fec85c1fb972b75884-47.md,0.5,0.5,0.5,0.0,0.0,0.0,0.3636,0.3636,0.3636,0.8543,0.1457,11.0,0.2523
eval_split/fail/processed_00_documents_eval/4c7c/44ceb12d4eeb6d4922de85dcf4b0f54e6879-4/44ceb12d4eeb6d4922de85dcf4b0f54e6879-4.md,0.8889,1.0,0.9412,0.4444,0.5,0.4706,1.0,1.0,1.0,0.0648,0.9352,8.0,0.6336
eval_split/fail/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-1/bbaf48e5ba34104ba35b30580072dc4504a1-1.md,1.0,0.6667,0.8,1.0,0.6667,0.8,1.0,1.0,1.0,0.9216,0.0784,10.0,0.948
eval_split/fail/processed_00_documents_eval/4eca/48903baf47bc6aabd07a5e743c6a0b4aad78-2/48903baf47bc6aabd07a5e743c6a0b4aad78-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1441,0.8559,5.0,0.8714
eval_split/fail/processed_00_documents_eval/4f5d/fec4f9451d7ec6991712b4012b6273f73322-2/fec4f9451d7ec6991712b4012b6273f73322-2.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0056,0.9944,5.0,0.9943
eval_split/fail/processed_00_documents_eval/4f78/515a8d4de088fe43cded787b74f061df19f7-1/515a8d4de088fe43cded787b74f061df19f7-1.md,1.0,0.6364,0.7778,0.7143,0.4545,0.5556,0.625,0.625,0.625,0.8132,0.1868,31.0,0.5605
eval_split/fail/processed_00_documents_eval/526a/07dda0cdd0296e750b6577f850f5b7828520-1/07dda0cdd0296e750b6577f850f5b7828520-1.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.955,0.045,6.0,0.1459
eval_split/fail/processed_00_documents_eval/52b6/a22e645fc7d6b8845d9b5bd45539fe0606de-1/a22e645fc7d6b8845d9b5bd45539fe0606de-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9892,0.0108,4.0,0.026
eval_split/fail/processed_00_documents_eval/5778/f9aec7657b8acddefa1f2edbc08cadc215ef-1/f9aec7657b8acddefa1f2edbc08cadc215ef-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9459,0.0541,40.0,0.3026
eval_split/fail/processed_00_documents_eval/5778/fce5255f7600be333ae8ffa8d4c177ba6a08-2/fce5255f7600be333ae8ffa8d4c177ba6a08-2.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9453,0.0547,19.0,0.0
eval_split/fail/processed_00_documents_eval/57e3/4116b3c645ed254bba9bc39841c7304114fa-95/4116b3c645ed254bba9bc39841c7304114fa-95.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0636,0.9364,3.0,0.8285
eval_split/fail/processed_00_documents_eval/5814/d65c0b0948220abc02fb6714865e628ceb70-3/d65c0b0948220abc02fb6714865e628ceb70-3.md,0.0,0.0,0.0,0.0,0.0,0.0,0.8333,0.8333,0.8333,0.5366,0.4634,5.0,0.9083
