filename,overall,text_edit,text_edit_ned,reading_order,reading_order_ned,table_teds,table_teds_s,formula_cdm
eval_split/fail/processed_00_documents_eval/0a29/c89f314b8bdc504d35270d7c3d021a692bab-97/c89f314b8bdc504d35270d7c3d021a692bab-97.md,0.9424,0.8561,0.1439,0.8561,0.1439,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/0ba8/a3e6ed64a2173f29dc26d194b0b72d362581-3/a3e6ed64a2173f29dc26d194b0b72d362581-3.md,0.8488,0.6219,0.3781,0.6219,0.3781,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/0c3c/8aa760bff3904d0693fd828eeee815a57afe-8/8aa760bff3904d0693fd828eeee815a57afe-8.md,0.9324,0.8311,0.1689,0.8311,0.1689,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/0c45/277a4d753f9de0d8a9155e6d13ad749ea05d-4/277a4d753f9de0d8a9155e6d13ad749ea05d-4.md,0.7498,0.4367,0.5633,0.4367,0.5633,0.9395,0.9361,1.0
eval_split/fail/processed_00_documents_eval/0c8f/431e55703d66d313eca3a42c6307951a81d8-141/431e55703d66d313eca3a42c6307951a81d8-141.md,0.82,0.5501,0.4499,0.5501,0.4499,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/0d16/b4ef03a883ba0bed6ca9021684335baabb2a-3/b4ef03a883ba0bed6ca9021684335baabb2a-3.md,0.9276,0.8189,0.1811,0.8189,0.1811,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/0d2c/c8ea43964a0ed3a1b88740c6181a6eb7170a-1/c8ea43964a0ed3a1b88740c6181a6eb7170a-1.md,0.8541,0.6352,0.3648,0.6352,0.3648,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/0f87/a4d5fccd22674061b88cd74414200e5f51c0-158/a4d5fccd22674061b88cd74414200e5f51c0-158.md,0.6688,0.1721,0.8279,0.1721,0.8279,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/10d5/a0a644b0ad85d065e1b6cc8019ac5b79be79-1/a0a644b0ad85d065e1b6cc8019ac5b79be79-1.md,0.3601,0.4003,0.5997,0.4003,0.5997,0.0,0.0,1.0
eval_split/fail/processed_00_documents_eval/14d0/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-3/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-3.md,0.7896,0.474,0.526,0.474,0.526,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/15ef/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-3/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-3.md,0.9264,0.8706,0.1294,0.8706,0.1294,1.0,0.8909,1.0
eval_split/fail/processed_00_documents_eval/1606/499074357e6b08801005f35c3198059cd6f5-1/499074357e6b08801005f35c3198059cd6f5-1.md,0.6693,0.1732,0.8268,0.1732,0.8268,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/1727/a93d26ca754b14d70b3c6e6620668ae87add-2/a93d26ca754b14d70b3c6e6620668ae87add-2.md,0.9234,0.8086,0.1914,0.8086,0.1914,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/1727/a93d26ca754b14d70b3c6e6620668ae87add-4/a93d26ca754b14d70b3c6e6620668ae87add-4.md,0.6774,0.1935,0.8065,0.1935,0.8065,1.0,0.9998,1.0
eval_split/fail/processed_00_documents_eval/1727/a93d26ca754b14d70b3c6e6620668ae87add-6/a93d26ca754b14d70b3c6e6620668ae87add-6.md,0.5775,0.0,1.2465,0.0,1.2465,1.0,0.8876,1.0
eval_split/fail/processed_00_documents_eval/1a0a/087e96361849f3228a35ac1a9cd064c7c345-1/087e96361849f3228a35ac1a9cd064c7c345-1.md,0.2,0.0,1.3908,0.0,1.3908,0.0,0.0,1.0
eval_split/fail/processed_00_documents_eval/1af2/661ef31d843054c2148cd5294e11e16e7478-11/661ef31d843054c2148cd5294e11e16e7478-11.md,0.6,0.0,1.4725,0.0,1.4725,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/1b8e/a2c7b6086e97e5c80e178b618cad970c5ef7-1/a2c7b6086e97e5c80e178b618cad970c5ef7-1.md,0.4324,0.1493,0.8507,0.1493,0.8507,0.4317,0.4317,1.0
eval_split/fail/processed_00_documents_eval/1b8e/a2c7b6086e97e5c80e178b618cad970c5ef7-2/a2c7b6086e97e5c80e178b618cad970c5ef7-2.md,0.7649,0.5755,0.4245,0.5755,0.4245,0.8948,0.7788,1.0
eval_split/fail/processed_00_documents_eval/207e/5c9f96d0b2bc893b7a8eeffe82d35eec45bf-1/5c9f96d0b2bc893b7a8eeffe82d35eec45bf-1.md,0.929,0.8225,0.1775,0.8225,0.1775,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/207e/5c9f96d0b2bc893b7a8eeffe82d35eec45bf-2/5c9f96d0b2bc893b7a8eeffe82d35eec45bf-2.md,0.9626,0.9065,0.0935,0.9065,0.0935,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/207e/5c9f96d0b2bc893b7a8eeffe82d35eec45bf-3/5c9f96d0b2bc893b7a8eeffe82d35eec45bf-3.md,0.8752,0.6881,0.3119,0.6881,0.3119,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/2144/76af4c58afaf6b514e493b5ebc37de7ae740-1/76af4c58afaf6b514e493b5ebc37de7ae740-1.md,0.3535,0.0,2.4119,0.0,2.415,0.3839,0.3839,1.0
eval_split/fail/processed_00_documents_eval/2144/76af4c58afaf6b514e493b5ebc37de7ae740-2/76af4c58afaf6b514e493b5ebc37de7ae740-2.md,0.2,0.0,3.8852,0.0,3.8852,0.0,0.0,1.0
eval_split/fail/processed_00_documents_eval/2277/002c7d3e4f836eb572be027dd64a69601222-2/002c7d3e4f836eb572be027dd64a69601222-2.md,0.3467,0.3273,0.6727,0.3273,0.6727,0.6361,0.398,0.0446
eval_split/fail/processed_00_documents_eval/2307/999a8e4c977d8537073c93f758949ad9aebd-1/999a8e4c977d8537073c93f758949ad9aebd-1.md,0.6,0.0,2.0996,0.0,2.0996,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/237a/ffd7475df298e4cb3b0e6d8433024d18804b-1/ffd7475df298e4cb3b0e6d8433024d18804b-1.md,0.2,0.0,1.3898,0.0,1.3898,0.0,0.0,1.0
eval_split/fail/processed_00_documents_eval/244d/fa2d6b2d14c67ee657861d46ddc23f70159a-3/fa2d6b2d14c67ee657861d46ddc23f70159a-3.md,0.2,0.0,2.7163,0.0,2.7163,0.0,0.0,1.0
eval_split/fail/processed_00_documents_eval/2b61/25b2540c112810da2be4b4a7b4866ba38e7b-100/25b2540c112810da2be4b4a7b4866ba38e7b-100.md,0.9401,0.8502,0.1498,0.8502,0.1498,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/2c7c/85ae8de0456f29639a02f2c64012420f5f7e-3/85ae8de0456f29639a02f2c64012420f5f7e-3.md,0.2,0.0,1.0059,0.0,1.0059,0.0,0.0,1.0
eval_split/fail/processed_00_documents_eval/2c7c/85ae8de0456f29639a02f2c64012420f5f7e-7/85ae8de0456f29639a02f2c64012420f5f7e-7.md,0.9381,0.8525,0.1475,0.8525,0.1475,1.0,0.9855,1.0
eval_split/fail/processed_00_documents_eval/2c7c/85ae8de0456f29639a02f2c64012420f5f7e-8/85ae8de0456f29639a02f2c64012420f5f7e-8.md,0.9331,0.8328,0.1672,0.8328,0.1672,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/2c7e/b9a3bab6f4c9897dd051993321a75d83bcc9-1/b9a3bab6f4c9897dd051993321a75d83bcc9-1.md,0.8071,0.5546,0.4454,0.5546,0.4454,0.9809,0.9455,1.0
eval_split/fail/processed_00_documents_eval/2d93/72e7afcb113e49363d6fd8fe2aa43d3e7364-16/72e7afcb113e49363d6fd8fe2aa43d3e7364-16.md,0.579,0.0,2.073,0.0,2.0628,0.9474,0.9474,1.0
eval_split/fail/processed_00_documents_eval/2d93/72e7afcb113e49363d6fd8fe2aa43d3e7364-17/72e7afcb113e49363d6fd8fe2aa43d3e7364-17.md,0.8917,0.7508,0.2492,0.7508,0.2492,1.0,1.0,0.9569
eval_split/fail/processed_00_documents_eval/2e36/529c0e36ceb9881d6f2fbf9e86f8f3d99553-10/529c0e36ceb9881d6f2fbf9e86f8f3d99553-10.md,0.8259,0.5647,0.4353,0.5647,0.4353,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/2ee0/d04bc71abd5f92c6e3bf1d72ba3f04b9dddb-3/d04bc71abd5f92c6e3bf1d72ba3f04b9dddb-3.md,0.3544,0.6004,0.3996,0.5809,0.4191,0.2954,0.2954,0.0
eval_split/fail/processed_00_documents_eval/2ee0/d04bc71abd5f92c6e3bf1d72ba3f04b9dddb-5/d04bc71abd5f92c6e3bf1d72ba3f04b9dddb-5.md,0.2,0.0,1.1537,0.0,1.1537,0.0,0.0,1.0
eval_split/fail/processed_00_documents_eval/2ee0/d04bc71abd5f92c6e3bf1d72ba3f04b9dddb-6/d04bc71abd5f92c6e3bf1d72ba3f04b9dddb-6.md,0.2,0.0,1.7262,0.0,1.7262,0.0,0.0,1.0
eval_split/fail/processed_00_documents_eval/2eef/968c28dac8b9edefa69276be2c0268f5c1bf-1/968c28dac8b9edefa69276be2c0268f5c1bf-1.md,0.5777,0.3444,0.6556,0.3444,0.6556,0.7037,0.496,1.0
eval_split/fail/processed_00_documents_eval/301a/4279eb95686d90eff41110b9720cb53304d0-25/4279eb95686d90eff41110b9720cb53304d0-25.md,0.6765,0.6913,0.3087,0.6913,0.3087,0.5,0.5,1.0
eval_split/fail/processed_00_documents_eval/30c3/fc1826e230047b36cad79a7bd63296dd3591-1/fc1826e230047b36cad79a7bd63296dd3591-1.md,0.6422,0.1055,0.8945,0.1055,0.8945,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/30d2/90881f610f14dd10f73a036c5c30762c5814-1/90881f610f14dd10f73a036c5c30762c5814-1.md,0.8041,0.5103,0.4897,0.5103,0.4897,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/3465/69cfda07ee3b22dcd97df06f44b767b9127e-1/69cfda07ee3b22dcd97df06f44b767b9127e-1.md,0.8081,0.5202,0.4798,0.5202,0.4798,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/3465/69cfda07ee3b22dcd97df06f44b767b9127e-2/69cfda07ee3b22dcd97df06f44b767b9127e-2.md,0.841,0.6025,0.3975,0.6025,0.3975,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-1/dfefa5cae8d7389f264f30628a11a5993e29-1.md,0.4963,0.0,1.2319,0.0,1.2319,0.7408,0.7408,1.0
eval_split/fail/processed_00_documents_eval/34e6/de6b9c2242fe22a4a80438a3b92caa9f0ed3-1/de6b9c2242fe22a4a80438a3b92caa9f0ed3-1.md,0.902,0.7548,0.2452,0.7554,0.2446,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/3563/9b84c9f46cf886987dba1cee51078b7098df-2/9b84c9f46cf886987dba1cee51078b7098df-2.md,0.8942,0.7355,0.2645,0.7355,0.2645,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/35c4/635ad9c58f846d822f6a9ffbfef242f4344c-1/635ad9c58f846d822f6a9ffbfef242f4344c-1.md,0.9099,0.7748,0.2252,0.7748,0.2252,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/3793/1e2826f5d572ae2249080383652aac2060f4-4/1e2826f5d572ae2249080383652aac2060f4-4.md,0.9508,0.877,0.123,0.877,0.123,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/38a0/5f1430018686fe1b9005fe5ffdefb0caa5bf-5/5f1430018686fe1b9005fe5ffdefb0caa5bf-5.md,0.851,0.6275,0.3725,0.6275,0.3725,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/3a3a/23d996db52315a6336a33c6ba65654c442c0-1/23d996db52315a6336a33c6ba65654c442c0-1.md,0.2,0.0,1.0542,0.0,1.0542,0.0,0.0,1.0
eval_split/fail/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-12/63029df5d1216ad16c77c7c3543489656828-12.md,0.7024,0.4655,0.5345,0.4655,0.5345,0.8203,0.7607,1.0
eval_split/fail/processed_00_documents_eval/3bbd/6227ebe0bae31f5b7d7d44801064c13e7b1f-1/6227ebe0bae31f5b7d7d44801064c13e7b1f-1.md,0.9007,0.7518,0.2482,0.7518,0.2482,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-60/cfb3c555afe824df9292b45b1dca2beee901-60.md,0.854,0.635,0.365,0.635,0.365,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/3f6b/3e6102395160432aa23e09871d01a422d8b7-1/3e6102395160432aa23e09871d01a422d8b7-1.md,0.3867,0.0,1.0462,0.0,1.0462,0.4668,0.4668,1.0
eval_split/fail/processed_00_documents_eval/3ff4/1131857095bd2034fa309e0ce8dcf8d7a87c-2/1131857095bd2034fa309e0ce8dcf8d7a87c-2.md,0.8107,0.5267,0.4733,0.5267,0.4733,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/41d0/904b50eb3f4b12c6c6f03006002379292390-122/904b50eb3f4b12c6c6f03006002379292390-122.md,0.6,0.0,1.5763,0.0,1.5763,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/41d0/904b50eb3f4b12c6c6f03006002379292390-157/904b50eb3f4b12c6c6f03006002379292390-157.md,0.5982,0.601,0.399,0.601,0.399,0.3945,0.3945,1.0
eval_split/fail/processed_00_documents_eval/43ba/b1d886a2b8e5371b39e1e18d9a044ed52bbd-7/b1d886a2b8e5371b39e1e18d9a044ed52bbd-7.md,0.6,0.0,1.3778,0.0,1.3778,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/44ae/79fa32bef66c0ec1cc772584e6a2cdc3382c-2/79fa32bef66c0ec1cc772584e6a2cdc3382c-2.md,0.8332,0.5829,0.4171,0.5829,0.4171,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-15/8277cbee9471d1bbd7894ea026f03a6f93f1-15.md,0.939,0.8475,0.1525,0.8475,0.1525,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/44ec/acd5f1350eb58f9071a064a53baa41367bc3-8/acd5f1350eb58f9071a064a53baa41367bc3-8.md,0.589,0.0,1.7087,0.0,1.7087,1.0,0.945,1.0
eval_split/fail/processed_00_documents_eval/4552/682c8a2446b48cf2c49f03cce7f820a9c3ef-2/682c8a2446b48cf2c49f03cce7f820a9c3ef-2.md,0.6,0.0,2.6343,0.0,2.6343,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/4634/4f8d74b00a2ec1599b21f9de5c1e87ac60d7-1/4f8d74b00a2ec1599b21f9de5c1e87ac60d7-1.md,0.4767,0.4592,0.5408,0.4592,0.5408,0.4957,0.4957,0.4736
eval_split/fail/processed_00_documents_eval/464d/9baf6dba5ca45cad9edb5e88619c7d34e513-2/9baf6dba5ca45cad9edb5e88619c7d34e513-2.md,0.4002,0.0,1.4262,0.0,1.4262,0.5004,0.5004,1.0
eval_split/fail/processed_00_documents_eval/464d/9baf6dba5ca45cad9edb5e88619c7d34e513-3/9baf6dba5ca45cad9edb5e88619c7d34e513-3.md,0.8573,0.6432,0.3568,0.6432,0.3568,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-3/1d428b7f065e87aac0064c41a5067359c8c4-3.md,0.8941,0.7571,0.2429,0.7571,0.2429,1.0,0.9564,1.0
eval_split/fail/processed_00_documents_eval/481a/4f3b6d61ecf5670250c49ca8137aa1748ae0-18/4f3b6d61ecf5670250c49ca8137aa1748ae0-18.md,0.3449,0.3611,0.6389,0.3632,0.6368,0.0,0.0,1.0
eval_split/fail/processed_00_documents_eval/4a75/2e427f49c2efcbaea1fec85c1fb972b75884-47/2e427f49c2efcbaea1fec85c1fb972b75884-47.md,0.6,0.0,2.1535,0.0,2.1535,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/4c7c/44ceb12d4eeb6d4922de85dcf4b0f54e6879-4/44ceb12d4eeb6d4922de85dcf4b0f54e6879-4.md,0.5174,0.7934,0.2066,0.7934,0.2066,0.0,0.0,1.0
eval_split/fail/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-1/bbaf48e5ba34104ba35b30580072dc4504a1-1.md,0.4141,0.5354,0.4646,0.5354,0.4646,0.0,0.0,1.0
eval_split/fail/processed_00_documents_eval/4eca/48903baf47bc6aabd07a5e743c6a0b4aad78-2/48903baf47bc6aabd07a5e743c6a0b4aad78-2.md,0.8655,0.6637,0.3363,0.6637,0.3363,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/4f5d/fec4f9451d7ec6991712b4012b6273f73322-2/fec4f9451d7ec6991712b4012b6273f73322-2.md,0.9438,0.8595,0.1405,0.8595,0.1405,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/4f78/515a8d4de088fe43cded787b74f061df19f7-1/515a8d4de088fe43cded787b74f061df19f7-1.md,0.6876,0.219,0.781,0.219,0.781,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/526a/07dda0cdd0296e750b6577f850f5b7828520-1/07dda0cdd0296e750b6577f850f5b7828520-1.md,0.6,0.0,1.0697,0.0,1.0697,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/52b6/a22e645fc7d6b8845d9b5bd45539fe0606de-1/a22e645fc7d6b8845d9b5bd45539fe0606de-1.md,0.8201,0.548,0.452,0.5524,0.4476,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/5778/f9aec7657b8acddefa1f2edbc08cadc215ef-1/f9aec7657b8acddefa1f2edbc08cadc215ef-1.md,0.6,0.0,2.4847,0.0,2.4572,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/5778/fce5255f7600be333ae8ffa8d4c177ba6a08-2/fce5255f7600be333ae8ffa8d4c177ba6a08-2.md,0.2,0.0,1.493,0.0,1.493,0.0,0.0,1.0
eval_split/fail/processed_00_documents_eval/57e3/4116b3c645ed254bba9bc39841c7304114fa-95/4116b3c645ed254bba9bc39841c7304114fa-95.md,0.8782,0.6956,0.3044,0.6956,0.3044,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/5814/d65c0b0948220abc02fb6714865e628ceb70-3/d65c0b0948220abc02fb6714865e628ceb70-3.md,0.8166,0.5415,0.4585,0.5415,0.4585,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/584f/c1fb77161923c548844c60a9f030f05b0bc3-4/c1fb77161923c548844c60a9f030f05b0bc3-4.md,0.6773,0.1932,0.8068,0.1932,0.8068,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/584f/c1fb77161923c548844c60a9f030f05b0bc3-9/c1fb77161923c548844c60a9f030f05b0bc3-9.md,0.8522,0.6305,0.3695,0.6305,0.3695,1.0,1.0,1.0
eval_split/fail/processed_00_documents_eval/5860/e964d37b5992dcfc2255bfe9e3a054cab430-1/e964d37b5992dcfc2255bfe9e3a054cab430-1.md,0.6976,0.4409,0.5591,0.4409,0.5591,1.0,0.6062,1.0
eval_split/succes/processed_00_documents_eval/01d2/db669daf7d99d762eb952d64d207e27fef79-1/db669daf7d99d762eb952d64d207e27fef79-1.md,0.5431,0.8578,0.1422,0.8578,0.1422,0.0,0.0,1.0
eval_split/succes/processed_00_documents_eval/050f/87a50797de9b4e4f1ae18a0c23227a5d4891-2/87a50797de9b4e4f1ae18a0c23227a5d4891-2.md,0.9249,0.8123,0.1877,0.8123,0.1877,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/050f/87a50797de9b4e4f1ae18a0c23227a5d4891-3/87a50797de9b4e4f1ae18a0c23227a5d4891-3.md,0.9309,0.8273,0.1727,0.8273,0.1727,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/061d/ad0ccb6efb83bb8b2584546e86354a7d2e59-32/ad0ccb6efb83bb8b2584546e86354a7d2e59-32.md,0.8251,0.5628,0.4372,0.5628,0.4372,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/0769/e8a70d8273b42da3a15bc0f0f018413ff2bd-4/e8a70d8273b42da3a15bc0f0f018413ff2bd-4.md,0.9432,0.8581,0.1419,0.8581,0.1419,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/0769/e8a70d8273b42da3a15bc0f0f018413ff2bd-5/e8a70d8273b42da3a15bc0f0f018413ff2bd-5.md,0.9022,0.7556,0.2444,0.7556,0.2444,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/081f/70c4bbf2e4aeecf752051b7569e19f47d62e-4/70c4bbf2e4aeecf752051b7569e19f47d62e-4.md,0.9786,0.9465,0.0535,0.9465,0.0535,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/0c45/277a4d753f9de0d8a9155e6d13ad749ea05d-1/277a4d753f9de0d8a9155e6d13ad749ea05d-1.md,0.9162,0.7905,0.2095,0.7905,0.2095,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/0c45/277a4d753f9de0d8a9155e6d13ad749ea05d-3/277a4d753f9de0d8a9155e6d13ad749ea05d-3.md,0.6507,0.1267,0.8733,0.1267,0.8733,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/0c8f/431e55703d66d313eca3a42c6307951a81d8-85/431e55703d66d313eca3a42c6307951a81d8-85.md,0.8942,0.7354,0.2646,0.7354,0.2646,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/0d16/b4ef03a883ba0bed6ca9021684335baabb2a-7/b4ef03a883ba0bed6ca9021684335baabb2a-7.md,0.864,0.66,0.34,0.66,0.34,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/0f87/a4d5fccd22674061b88cd74414200e5f51c0-111/a4d5fccd22674061b88cd74414200e5f51c0-111.md,0.9543,0.8858,0.1142,0.8858,0.1142,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1121/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-12/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-12.md,0.9473,0.8683,0.1317,0.8683,0.1317,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1121/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-14/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-14.md,0.9497,0.8743,0.1257,0.8743,0.1257,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1121/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-3/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-3.md,0.2,0.0,137.7742,0.0,137.7742,0.0,0.0,1.0
