filename,heading_structure_p,heading_structure_r,heading_structure_f1,level_p,level_r,level_f1,list_p,list_r,list_f1,text_edit,text_edit_sim,paragraph_pairs,contents_sim
eval_split/fail/processed_00_documents_eval/4f78/515a8d4de088fe43cded787b74f061df19f7-1/515a8d4de088fe43cded787b74f061df19f7-1.md,0.8462,1.0,0.9167,0.8462,1.0,0.9167,0.9048,0.9048,0.9048,0.1143,0.8857,9.0,0.8594
eval_split/fail/processed_00_documents_eval/526a/07dda0cdd0296e750b6577f850f5b7828520-1/07dda0cdd0296e750b6577f850f5b7828520-1.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9459,0.0541,5.0,0.1631
eval_split/fail/processed_00_documents_eval/52b6/a22e645fc7d6b8845d9b5bd45539fe0606de-1/a22e645fc7d6b8845d9b5bd45539fe0606de-1.md,0.5,1.0,0.6667,0.5,1.0,0.6667,1.0,1.0,1.0,0.1887,0.8113,5.0,0.76
eval_split/fail/processed_00_documents_eval/5778/f9aec7657b8acddefa1f2edbc08cadc215ef-1/f9aec7657b8acddefa1f2edbc08cadc215ef-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938,0.0062,7.0,0.124
eval_split/fail/processed_00_documents_eval/5778/fce5255f7600be333ae8ffa8d4c177ba6a08-2/fce5255f7600be333ae8ffa8d4c177ba6a08-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9472,0.0528,26.0,0.0
eval_split/fail/processed_00_documents_eval/57e3/4116b3c645ed254bba9bc39841c7304114fa-95/4116b3c645ed254bba9bc39841c7304114fa-95.md,0.25,1.0,0.4,0.25,1.0,0.4,1.0,1.0,1.0,0.012,0.988,4.0,0.922
eval_split/fail/processed_00_documents_eval/5814/d65c0b0948220abc02fb6714865e628ceb70-3/d65c0b0948220abc02fb6714865e628ceb70-3.md,0.6667,1.0,0.8,0.6667,1.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.0
eval_split/fail/processed_00_documents_eval/584f/c1fb77161923c548844c60a9f030f05b0bc3-4/c1fb77161923c548844c60a9f030f05b0bc3-4.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9271,0.0729,11.0,0.0003
eval_split/fail/processed_00_documents_eval/584f/c1fb77161923c548844c60a9f030f05b0bc3-9/c1fb77161923c548844c60a9f030f05b0bc3-9.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0061,0.9939,3.0,1.0
eval_split/fail/processed_00_documents_eval/5860/e964d37b5992dcfc2255bfe9e3a054cab430-1/e964d37b5992dcfc2255bfe9e3a054cab430-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2719,0.7281,2.0,0.1863
eval_split/succes/processed_00_documents_eval/01d2/db669daf7d99d762eb952d64d207e27fef79-1/db669daf7d99d762eb952d64d207e27fef79-1.md,1.0,1.0,1.0,0.8,0.8,0.8,1.0,1.0,1.0,0.0081,0.9919,6.0,0.9441
eval_split/succes/processed_00_documents_eval/050f/87a50797de9b4e4f1ae18a0c23227a5d4891-2/87a50797de9b4e4f1ae18a0c23227a5d4891-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9979,0.0021,11.0,0.7251
eval_split/succes/processed_00_documents_eval/050f/87a50797de9b4e4f1ae18a0c23227a5d4891-3/87a50797de9b4e4f1ae18a0c23227a5d4891-3.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9402,0.0598,5.0,0.7852
eval_split/succes/processed_00_documents_eval/061d/ad0ccb6efb83bb8b2584546e86354a7d2e59-32/ad0ccb6efb83bb8b2584546e86354a7d2e59-32.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1354,0.8646,1.0,0.9339
eval_split/succes/processed_00_documents_eval/0769/e8a70d8273b42da3a15bc0f0f018413ff2bd-4/e8a70d8273b42da3a15bc0f0f018413ff2bd-4.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0
eval_split/succes/processed_00_documents_eval/0769/e8a70d8273b42da3a15bc0f0f018413ff2bd-5/e8a70d8273b42da3a15bc0f0f018413ff2bd-5.md,0.5,0.6667,0.5714,0.25,0.3333,0.2857,1.0,1.0,1.0,0.1,0.9,10.0,0.9074
eval_split/succes/processed_00_documents_eval/081f/70c4bbf2e4aeecf752051b7569e19f47d62e-4/70c4bbf2e4aeecf752051b7569e19f47d62e-4.md,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.0018,0.9982,5.0,0.971
eval_split/succes/processed_00_documents_eval/0c45/277a4d753f9de0d8a9155e6d13ad749ea05d-1/277a4d753f9de0d8a9155e6d13ad749ea05d-1.md,0.8,1.0,0.8889,0.6,0.75,0.6667,1.0,1.0,1.0,0.0359,0.9641,10.0,0.8832
eval_split/succes/processed_00_documents_eval/0c45/277a4d753f9de0d8a9155e6d13ad749ea05d-3/277a4d753f9de0d8a9155e6d13ad749ea05d-3.md,1.0,1.0,1.0,1.0,1.0,1.0,0.2308,0.2308,0.2308,0.2036,0.7964,9.0,0.6078
eval_split/succes/processed_00_documents_eval/0c8f/431e55703d66d313eca3a42c6307951a81d8-85/431e55703d66d313eca3a42c6307951a81d8-85.md,0.5,1.0,0.6667,0.5,1.0,0.6667,1.0,1.0,1.0,0.0013,0.9987,5.0,0.9817
eval_split/succes/processed_00_documents_eval/0d16/b4ef03a883ba0bed6ca9021684335baabb2a-7/b4ef03a883ba0bed6ca9021684335baabb2a-7.md,1.0,1.0,1.0,0.625,0.625,0.625,1.0,1.0,1.0,0.0001,0.9999,13.0,0.9939
eval_split/succes/processed_00_documents_eval/0f87/a4d5fccd22674061b88cd74414200e5f51c0-111/a4d5fccd22674061b88cd74414200e5f51c0-111.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9819,0.0181,10.0,0.8942
eval_split/succes/processed_00_documents_eval/1121/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-12/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-12.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0005,0.9995,9.0,0.9854
eval_split/succes/processed_00_documents_eval/1121/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-14/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-14.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0013,0.9987,7.0,0.9906
eval_split/succes/processed_00_documents_eval/1440/b79a7446d077712bd3d3e7bab242bc67623d-3/b79a7446d077712bd3d3e7bab242bc67623d-3.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1337,0.8663,8.0,0.8968
eval_split/succes/processed_00_documents_eval/1448/3aad6c68a71106772bd15b2935f9ade9c289-2/3aad6c68a71106772bd15b2935f9ade9c289-2.md,1.0,0.0909,0.1667,1.0,0.0909,0.1667,0.0,0.0,0.0,0.0007,0.9993,13.0,1.0
eval_split/succes/processed_00_documents_eval/14d0/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-2/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-2.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0025,12.0,0.7868
eval_split/succes/processed_00_documents_eval/14d0/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-5/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-5.md,0.5,0.6667,0.5714,0.5,0.6667,0.5714,1.0,1.0,1.0,0.9763,0.0237,5.0,0.8803
eval_split/succes/processed_00_documents_eval/1518/29b398cbc724e997c9325880203bb8f7a7a0-1/29b398cbc724e997c9325880203bb8f7a7a0-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.8437,0.1563,20.0,0.8958
eval_split/succes/processed_00_documents_eval/15ef/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-1/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-1.md,1.0,0.7143,0.8333,0.8,0.5714,0.6667,1.0,1.0,1.0,0.0359,0.9641,6.0,0.9289
eval_split/succes/processed_00_documents_eval/15ef/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-5/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-5.md,1.0,1.0,1.0,1.0,1.0,1.0,0.8966,0.8966,0.8966,0.0009,0.9991,7.0,0.9453
eval_split/succes/processed_00_documents_eval/1664/ee1da28f51ea38466977b228d5beff611a4b-13/ee1da28f51ea38466977b228d5beff611a4b-13.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0038,0.9962,4.0,0.9143
eval_split/succes/processed_00_documents_eval/18af/c51ee1df70e3653660c5d2bfe1b40de4d0ea-7/c51ee1df70e3653660c5d2bfe1b40de4d0ea-7.md,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234,0.9766,2.0,0.8471
eval_split/succes/processed_00_documents_eval/19e0/782bf72ebc90516e87030ef592549551f151-1/782bf72ebc90516e87030ef592549551f151-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.8333,0.8333,0.8333,0.067,0.933,10.0,0.9483
eval_split/succes/processed_00_documents_eval/1af2/661ef31d843054c2148cd5294e11e16e7478-13/661ef31d843054c2148cd5294e11e16e7478-13.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0
eval_split/succes/processed_00_documents_eval/1af2/661ef31d843054c2148cd5294e11e16e7478-2/661ef31d843054c2148cd5294e11e16e7478-2.md,1.0,0.25,0.4,1.0,0.25,0.4,0.0,0.0,0.0,0.0004,0.9996,4.0,0.987
eval_split/succes/processed_00_documents_eval/2277/002c7d3e4f836eb572be027dd64a69601222-1/002c7d3e4f836eb572be027dd64a69601222-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.0005,25.0,0.7498
eval_split/succes/processed_00_documents_eval/22be/c390cc0b5632f168415635c6af8a36a8833c-4/c390cc0b5632f168415635c6af8a36a8833c-4.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1678,0.8322,6.0,0.98
eval_split/succes/processed_00_documents_eval/22be/c390cc0b5632f168415635c6af8a36a8833c-5/c390cc0b5632f168415635c6af8a36a8833c-5.md,1.0,0.1,0.1818,1.0,0.1,0.1818,0.0,0.0,0.0,0.0,1.0,11.0,1.0
eval_split/succes/processed_00_documents_eval/22d6/4b9b312f8e52a78068c20288594c2ab007d4-1/4b9b312f8e52a78068c20288594c2ab007d4-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,10.0,0.7904
eval_split/succes/processed_00_documents_eval/22d6/4b9b312f8e52a78068c20288594c2ab007d4-6/4b9b312f8e52a78068c20288594c2ab007d4-6.md,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,0.6667,0.6667,0.0076,0.9924,3.0,0.9826
eval_split/succes/processed_00_documents_eval/2386/ad9d47b06b4231fb78ec6c93b19faa42b8d8-2/ad9d47b06b4231fb78ec6c93b19faa42b8d8-2.md,1.0,1.0,1.0,0.8333,0.8333,0.8333,1.0,1.0,1.0,0.0,1.0,14.0,1.0
eval_split/succes/processed_00_documents_eval/244d/fa2d6b2d14c67ee657861d46ddc23f70159a-35/fa2d6b2d14c67ee657861d46ddc23f70159a-35.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9614,0.0386,1.0,0.0
eval_split/succes/processed_00_documents_eval/246d/0ed33ff786d174a972a138c8d21e1ff44687-1/0ed33ff786d174a972a138c8d21e1ff44687-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9539,0.0461,5.0,0.776
eval_split/succes/processed_00_documents_eval/26e2/b564122a172b801ef5f2ca26653664119060-1/b564122a172b801ef5f2ca26653664119060-1.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24,0.76,6.0,0.9254
eval_split/succes/processed_00_documents_eval/2940/abcc48baf13c999078b52fb5d4a77d776f31-1/abcc48baf13c999078b52fb5d4a77d776f31-1.md,0.6667,1.0,0.8,0.6667,1.0,0.8,0.0,0.0,0.0,0.0,1.0,10.0,1.0
eval_split/succes/processed_00_documents_eval/2940/abcc48baf13c999078b52fb5d4a77d776f31-2/abcc48baf13c999078b52fb5d4a77d776f31-2.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0574,0.9426,6.0,0.9468
eval_split/succes/processed_00_documents_eval/298b/58d33d18c7f82fb01f5a64224b052dda8a63-2/58d33d18c7f82fb01f5a64224b052dda8a63-2.md,1.0,0.6667,0.8,0.5,0.3333,0.4,1.0,1.0,1.0,0.0604,0.9396,6.0,0.949
eval_split/succes/processed_00_documents_eval/29ed/089d6fe53636a51c8f2860a691678c391b77-2/089d6fe53636a51c8f2860a691678c391b77-2.md,1.0,0.3333,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0058,0.9942,5.0,0.9121
eval_split/succes/processed_00_documents_eval/29ed/089d6fe53636a51c8f2860a691678c391b77-8/089d6fe53636a51c8f2860a691678c391b77-8.md,1.0,1.0,1.0,1.0,1.0,1.0,0.4038,0.4038,0.4038,0.3971,0.6029,2.0,0.8097
eval_split/succes/processed_00_documents_eval/2c24/8097a0ac5950b54857d2e1131db8c218f2b4-1/8097a0ac5950b54857d2e1131db8c218f2b4-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836,0.0164,6.0,0.903
eval_split/succes/processed_00_documents_eval/2c24/8097a0ac5950b54857d2e1131db8c218f2b4-8/8097a0ac5950b54857d2e1131db8c218f2b4-8.md,1.0,0.5,0.6667,1.0,0.5,0.6667,1.0,1.0,1.0,0.0,1.0,5.0,1.0
eval_split/succes/processed_00_documents_eval/2d35/0511fb623ed527e8ca6e482408d349d110ff-24/0511fb623ed527e8ca6e482408d349d110ff-24.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,1.0
eval_split/succes/processed_00_documents_eval/30c3/fc1826e230047b36cad79a7bd63296dd3591-3/fc1826e230047b36cad79a7bd63296dd3591-3.md,0.0,0.0,0.0,0.0,0.0,0.0,0.9583,0.9583,0.9583,0.8795,0.1205,31.0,0.94
eval_split/succes/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-6/dfefa5cae8d7389f264f30628a11a5993e29-6.md,0.5,1.0,0.6667,0.5,1.0,0.6667,1.0,1.0,1.0,0.0009,0.9991,4.0,0.9778
eval_split/succes/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-7/dfefa5cae8d7389f264f30628a11a5993e29-7.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0039,0.9961,4.0,0.9871
eval_split/succes/processed_00_documents_eval/34a4/f775a258d7bface28c965bb03af8a4cb1365-14/f775a258d7bface28c965bb03af8a4cb1365-14.md,1.0,0.5,0.6667,1.0,0.5,0.6667,1.0,1.0,1.0,0.0003,0.9997,4.0,0.9877
eval_split/succes/processed_00_documents_eval/34e6/de6b9c2242fe22a4a80438a3b92caa9f0ed3-2/de6b9c2242fe22a4a80438a3b92caa9f0ed3-2.md,0.6667,0.5,0.5714,0.0,0.0,0.0,1.0,1.0,1.0,0.1648,0.8352,5.0,0.8324
eval_split/succes/processed_00_documents_eval/3563/9b84c9f46cf886987dba1cee51078b7098df-8/9b84c9f46cf886987dba1cee51078b7098df-8.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0
eval_split/succes/processed_00_documents_eval/3793/1e2826f5d572ae2249080383652aac2060f4-7/1e2826f5d572ae2249080383652aac2060f4-7.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5984,0.4016,6.0,0.9819
eval_split/succes/processed_00_documents_eval/38d8/ca8da022305cf9ef76fada0c8e4b1f82da6c-5/ca8da022305cf9ef76fada0c8e4b1f82da6c-5.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0009,0.9991,7.0,0.9787
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-8/abb45179793280b4b4c264c3c02918f736ac-8.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9414,0.0586,2.0,0.9259
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-9/abb45179793280b4b4c264c3c02918f736ac-9.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9881,0.0119,8.0,0.8118
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-6/63029df5d1216ad16c77c7c3543489656828-6.md,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0469,0.9531,5.0,0.9009
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-8/63029df5d1216ad16c77c7c3543489656828-8.md,1.0,0.75,0.8571,0.0,0.0,0.0,1.0,1.0,1.0,0.002,0.998,6.0,0.9844
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-202/cfb3c555afe824df9292b45b1dca2beee901-202.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,0.0654
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-24/cfb3c555afe824df9292b45b1dca2beee901-24.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7634,0.2366,6.0,0.9189
eval_split/succes/processed_00_documents_eval/3cee/9d28a6e978e759cb702a7ed8884ff43c37ac-1/9d28a6e978e759cb702a7ed8884ff43c37ac-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926,0.0074,9.0,0.1082
eval_split/succes/processed_00_documents_eval/3cf9/9b07ff3a1d725de866ce0246f62eaa3228f9-1/9b07ff3a1d725de866ce0246f62eaa3228f9-1.md,0.8333,0.8333,0.8333,0.1667,0.1667,0.1667,1.0,1.0,1.0,0.0336,0.9664,7.0,0.9865
eval_split/succes/processed_00_documents_eval/3f01/80918bfa6d14f087ace2c703a20800adb7b0-7/80918bfa6d14f087ace2c703a20800adb7b0-7.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9682,0.0318,10.0,0.7557
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-2/0f8ec62856dac490fa766931831e200af9ff-2.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0033,0.9967,15.0,0.9666
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-3/0f8ec62856dac490fa766931831e200af9ff-3.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4718,0.5282,11.0,0.9328
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-2/745ff5c987f3a4380111a6a0ae0a162e0a68-2.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,0.0017,13.0,0.6473
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-3/745ff5c987f3a4380111a6a0ae0a162e0a68-3.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6472,0.3528,17.0,1.0
eval_split/succes/processed_00_documents_eval/43ba/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3.md,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0216,0.9784,4.0,0.991
eval_split/succes/processed_00_documents_eval/43f4/dc34ff13333c66654ec2d32c773f9a8a9e98-8/dc34ff13333c66654ec2d32c773f9a8a9e98-8.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0004,0.9996,28.0,1.0
eval_split/succes/processed_00_documents_eval/44ae/79fa32bef66c0ec1cc772584e6a2cdc3382c-1/79fa32bef66c0ec1cc772584e6a2cdc3382c-1.md,1.0,0.6667,0.8,1.0,0.6667,0.8,1.0,1.0,1.0,0.0,1.0,11.0,1.0
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-19/8277cbee9471d1bbd7894ea026f03a6f93f1-19.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0035,0.9965,2.0,0.9916
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-4/8277cbee9471d1bbd7894ea026f03a6f93f1-4.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0002,0.9998,10.0,1.0
eval_split/succes/processed_00_documents_eval/4552/682c8a2446b48cf2c49f03cce7f820a9c3ef-1/682c8a2446b48cf2c49f03cce7f820a9c3ef-1.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0038,0.9962,9.0,0.9296
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-1/1d428b7f065e87aac0064c41a5067359c8c4-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9955,0.0045,13.0,0.8689
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-4/1d428b7f065e87aac0064c41a5067359c8c4-4.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0009,0.9991,2.0,0.9735
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-9/5bf832af1a76f62d7f4de24de3976c29c720-9.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-93/5bf832af1a76f62d7f4de24de3976c29c720-93.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3162
eval_split/succes/processed_00_documents_eval/4937/f74110c639ef6528765961ace71a004862e1-1/f74110c639ef6528765961ace71a004862e1-1.md,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3225,0.6775,18.0,0.7985
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-35/73312d1fe723314088e8a1916bcfc3c1b5eb-35.md,1.0,0.2,0.3333,1.0,0.2,0.3333,1.0,1.0,1.0,0.0192,0.9808,6.0,0.8976
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-65/73312d1fe723314088e8a1916bcfc3c1b5eb-65.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8629,0.1371,2.0,0.3383
eval_split/succes/processed_00_documents_eval/4b41/8111b8b7df69b2c06fb26fb035f7dee63725-1/8111b8b7df69b2c06fb26fb035f7dee63725-1.md,0.6667,0.6667,0.6667,0.6667,0.6667,0.6667,1.0,1.0,1.0,0.1208,0.8792,6.0,0.9349
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-16/9f2321308f081365aba4ad649d47ccf59cbb-16.md,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-2/9f2321308f081365aba4ad649d47ccf59cbb-2.md,1.0,1.0,1.0,0.6667,0.6667,0.6667,1.0,1.0,1.0,0.0,1.0,11.0,1.0
eval_split/succes/processed_00_documents_eval/4c7c/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1.md,1.0,0.3333,0.5,0.5,0.1667,0.25,1.0,1.0,1.0,0.0004,0.9996,6.0,0.9841
eval_split/succes/processed_00_documents_eval/4ce8/4fd8fcf73e199e8b2711dd44ed197154b8b7-10/4fd8fcf73e199e8b2711dd44ed197154b8b7-10.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-19/c0d97c47a9e33f54ce863869b9e8c4bed430-19.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9562,0.0438,6.0,0.8044
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-21/c0d97c47a9e33f54ce863869b9e8c4bed430-21.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9829,0.0171,9.0,0.9269
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-24/c0d97c47a9e33f54ce863869b9e8c4bed430-24.md,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0079,0.9921,7.0,0.9789
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-2/bbaf48e5ba34104ba35b30580072dc4504a1-2.md,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0092,0.9908,6.0,0.9159
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-3/bbaf48e5ba34104ba35b30580072dc4504a1-3.md,1.0,0.3333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3527,0.6473,10.0,0.9856
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-4/d86f1398dde4792a4c5e60eec529855a5ab4-4.md,1.0,1.0,1.0,0.7273,0.7273,0.7273,1.0,1.0,1.0,0.0357,0.9643,18.0,0.9202
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-6/d86f1398dde4792a4c5e60eec529855a5ab4-6.md,0.375,0.375,0.375,0.375,0.375,0.375,0.3333,0.3333,0.3333,0.0733,0.9267,15.0,0.7916
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-8/d86f1398dde4792a4c5e60eec529855a5ab4-8.md,1.0,0.8333,0.9091,0.8,0.6667,0.7273,0.5,0.5,0.5,0.024,0.976,4.0,0.7189
eval_split/succes/processed_00_documents_eval/5461/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1.md,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,0.6667,0.6667,0.0949,0.9051,10.0,0.94
eval_split/succes/processed_00_documents_eval/548a/046e2b5c662f02aa9fd0122d969edf90d812-1/046e2b5c662f02aa9fd0122d969edf90d812-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904,0.0096,8.0,0.8195
eval_split/succes/processed_00_documents_eval/5702/d0f291237b4c67762c29907bf80877700b3a-2/d0f291237b4c67762c29907bf80877700b3a-2.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988,0.0012,14.0,0.5957
eval_split/succes/processed_00_documents_eval/5778/fce5255f7600be333ae8ffa8d4c177ba6a08-3/fce5255f7600be333ae8ffa8d4c177ba6a08-3.md,1.0,1.0,1.0,0.9167,0.9167,0.9167,1.0,1.0,1.0,0.0015,0.9985,17.0,0.9897
